시군구,번지,본번,부번,건물명,전월세구분,전용면적,계약년월,계약일,보증금,월세,층,건축년도,도로명
부산광역시 사하구 괴정동,511,0511,0000,퀸스팰리스,전세,62.86,202201,24,23000,0,2,2015,낙동대로233번길 48
부산광역시 사하구 괴정동,260-166,0260,0166,한샘빌라(260-166),전세,59.82,202204,18,9000,0,3,2003,승학로224번길 95
부산광역시 사하구 괴정동,1026-110,1026,0110,해듬이하우스,전세,43.66,202205,16,13500,0,3,2019,승학로281번길 45
부산광역시 사하구 괴정동,543-14,0543,0014,현대빌라(543-14),월세,74.58,202204,19,2000,40,2,1996,사하로141번길 109
부산광역시 사하구 괴정동,563-25,0563,0025,호산리츠,월세,18.22,202205,2,0,40,3,2012,괴정로 220-1
부산광역시 사하구 괴정동,260-11,0260,0011,화이트빌라(260-11),전세,76.59,202204,1,10000,0,4,1992,승학로 284
부산광역시 사하구 괴정동,499-19,0499,0019,화이트빌라(499-19),전세,37.17,202202,15,4000,0,4,2000,사하로141번길 69-1
부산광역시 사하구 괴정동,354-137,0354,0137,효전시티빌,전세,51.476,202112,17,9000,0,3,2003,낙동대로135번길 36
부산광역시 사하구 괴정동,354-137,0354,0137,효전시티빌,전세,51.476,202202,7,9500,0,4,2003,낙동대로135번길 36
부산광역시 사하구 구평동,34-3,0034,0003,아진캐슬,전세,42.22,202203,8,9000,0,3,2016,사하로70번길 35
부산광역시 사하구 구평동,35-6,0035,0006,한빛빌라(35-6),전세,66.13,202205,27,7100,0,1,1997,사하로70번길 34
부산광역시 사하구 다대동,931-4,0931,0004,(931-4),전세,40.75,202201,15,6000,0,2,1990,윤공단로 100
부산광역시 사하구 다대동,957-1,0957,0001,(957-1),월세,94.41,202204,25,2000,40,3,1990,윤공단로 15
부산광역시 사하구 다대동,932-1,0932,0001,남양빌라,월세,49.5,202204,7,1000,38,2,1989,윤공단로14번길 130
부산광역시 사하구 다대동,959,0959,0000,다대남도빌라,월세,75.21,202111,19,1500,29,2,1990,윤공단로 25
부산광역시 사하구 다대동,959,0959,0000,다대남도빌라,전세,47.37,202201,2,7000,0,3,1990,윤공단로 25
부산광역시 사하구 다대동,952,0952,0000,다대남아빌라,전세,81.82,202201,8,10000,0,3,1989,윤공단로 25-5
부산광역시 사하구 다대동,952,0952,0000,다대남아빌라,전세,81.82,202201,24,10000,0,3,1989,윤공단로 25-5
부산광역시 사하구 다대동,952,0952,0000,다대남아빌라,월세,68.24,202204,29,8000,20,3,1989,윤공단로 25-5
부산광역시 사하구 다대동,197-1,0197,0001,다운빌,전세,26.8375,202201,12,5500,0,4,2013,다대동로 55-2
부산광역시 사하구 다대동,197-1,0197,0001,다운빌,전세,26.4437,202201,29,5500,0,4,2013,다대동로 55-2
부산광역시 사하구 다대동,197-1,0197,0001,다운빌,월세,13.34,202203,18,300,37,2,2013,다대동로 55-2
부산광역시 사하구 다대동,197-1,0197,0001,다운빌,월세,12.78,202204,8,300,38,2,2013,다대동로 55-2
부산광역시 사하구 다대동,930,0930,0000,대건,월세,42.75,202111,5,1000,28,1,1991,윤공단로 103
부산광역시 사하구 다대동,930,0930,0000,대건,전세,42.75,202111,16,4000,0,2,1991,윤공단로 103
부산광역시 사하구 다대동,930,0930,0000,대건,월세,42.75,202112,10,1000,29,1,1991,윤공단로 103
부산광역시 사하구 다대동,930,0930,0000,대건,전세,42.75,202112,10,4000,0,2,1991,윤공단로 103
부산광역시 사하구 다대동,930,0930,0000,대건,전세,42.75,202201,19,4000,0,2,1991,윤공단로 103
부산광역시 사하구 다대동,930,0930,0000,대건,월세,47.61,202202,22,500,20,3,1991,윤공단로 103
부산광역시 사하구 다대동,930,0930,0000,대건,월세,42.75,202203,11,500,27,3,1991,윤공단로 103
부산광역시 사하구 다대동,933-16,0933,0016,삼보,월세,67.73,202202,14,8500,10,1,1988,윤공단로14번길 68
부산광역시 사하구 다대동,1551-5,1551,0005,씨캐슬(1551-5),전세,81.6,202111,30,14000,0,3,2002,다대로 600
부산광역시 사하구 다대동,1551-5,1551,0005,씨캐슬(1551-5),전세,81.6,202111,30,14000,0,3,2002,다대로 600
부산광역시 사하구 다대동,1129-3,1129,0003,우성빌,월세,15.66,202201,28,1000,30,3,2014,다대로539번길 27-2
부산광역시 사하구 다대동,960,0960,0000,우신주택,전세,39.78,202111,5,3500,0,1,1986,윤공단로17번길 29
부산광역시 사하구 다대동,960,0960,0000,우신주택,월세,39.78,202112,6,500,25,2,1986,윤공단로17번길 29
부산광역시 사하구 다대동,960,0960,0000,우신주택,전세,39.78,202201,17,3800,0,1,1986,윤공단로17번길 29
부산광역시 사하구 다대동,960,0960,0000,우신주택,전세,39.78,202202,4,3500,0,1,1986,윤공단로17번길 29
부산광역시 사하구 다대동,960,0960,0000,우신주택,전세,39.78,202202,7,6000,0,2,1986,윤공단로17번길 29
부산광역시 사하구 다대동,960,0960,0000,우신주택,전세,38.61,202203,14,3000,0,2,1986,윤공단로17번길 29
부산광역시 사하구 다대동,960,0960,0000,우신주택,전세,39.78,202203,25,7000,0,3,1986,윤공단로17번길 29
부산광역시 사하구 다대동,948-4,0948,0004,조성,전세,73.68,202202,18,10000,0,1,1995,윤공단로 69
부산광역시 사하구 당리동,422-9,0422,0009,M-HOUSE,전세,49.995,202111,29,14000,0,4,2012,마하로5번길 25
부산광역시 사하구 당리동,317-110,0317,0110,글로리빌딩,월세,49.25,202111,20,3000,50,4,2017,낙동대로390번길 17
부산광역시 사하구 당리동,317-110,0317,0110,글로리빌딩,월세,49.18,202112,11,3000,50,5,2017,낙동대로390번길 17
부산광역시 사하구 당리동,317-63,0317,0063,다솜그린빌,월세,14.7,202112,20,100,30,3,2013,낙동대로398번길 18
부산광역시 사하구 당리동,317-63,0317,0063,다솜그린빌,월세,14.62,202203,24,500,30,5,2013,낙동대로398번길 18
부산광역시 사하구 당리동,422-1,0422,0001,다올,전세,34.48,202201,11,9000,0,3,2012,낙동대로356번길 14
부산광역시 사하구 당리동,422-1,0422,0001,다올,월세,34.65,202202,17,9000,7,5,2012,낙동대로356번길 14
부산광역시 사하구 당리동,350-19,0350,0019,당리동도무스2,월세,22.44,202205,17,100,25,3,2002,승학로 140
부산광역시 사하구 당리동,317-50,0317,0050,당리연립맨션,월세,61.29,202202,8,2000,40,2,1979,낙동대로410번길 26
부산광역시 사하구 당리동,343-2,0343,0002,대운빌라,월세,84.98,202204,29,10000,20,4,2000,승학로108번길 15
부산광역시 사하구 당리동,306-49,0306,0049,대원,월세,45.36,202205,10,1000,20,2,1981,승학로20번길 2
부산광역시 사하구 당리동,326-4,0326,0004,동아,전세,81.13,202112,24,14000,0,2,1984,낙동대로407번길 23
부산광역시 사하구 당리동,282-12,0282,0012,리치빌도시형주택,월세,16.38,202205,13,200,29,2,2011,괴정로 78
부산광역시 사하구 당리동,427-10,0427,0010,모아하임,월세,27.66,202112,15,500,30,2,2010,마하로5번길 21
부산광역시 사하구 당리동,427-10,0427,0010,모아하임,월세,27.66,202203,22,500,40,4,2010,마하로5번길 21
부산광역시 사하구 당리동,347-1,0347,0001,무궁화빌라,전세,64.95,202111,28,14000,0,3,1997,승학로 128
부산광역시 사하구 당리동,336-23,0336,0023,보성빌라,월세,77.37,202204,30,3000,50,4,2002,다대로5번길 17
부산광역시 사하구 당리동,337-13,0337,0013,부성빌,전세,15.97,202201,24,4000,0,7,2012,괴정로 127
부산광역시 사하구 당리동,344-2,0344,0002,산골마을빌라,전세,42.74,202204,16,7000,0,2,2002,승학로 116-1
부산광역시 사하구 당리동,61-10,0061,0010,산장(61-10),월세,43.67,202201,3,5000,5,1,1981,승학로71번길 80
부산광역시 사하구 당리동,317-36,0317,0036,성원빌리지,전세,67.65,202202,4,15000,0,4,2002,낙동대로390번길 7
부산광역시 사하구 당리동,347-15,0347,0015,센텀빌,전세,47.6,202112,27,12000,0,2,2017,승학로 126
부산광역시 사하구 당리동,347-15,0347,0015,센텀빌,월세,42.9,202205,26,9500,10,2,2017,승학로 126
부산광역시 사하구 당리동,327-10,0327,0010,송원,전세,48.26,202204,27,10000,0,1,1980,괴정로 100
부산광역시 사하구 당리동,351-6,0351,0006,신라맨션,월세,65.09,202112,20,3000,38,1,1984,마하로43번길 9
부산광역시 사하구 당리동,351-6,0351,0006,신라맨션,전세,65.09,202112,30,8000,0,1,1984,마하로43번길 9
부산광역시 사하구 당리동,산69-3,0069,0003,심당빌라,전세,116.71,202112,27,15500,0,2,1988,승학로71번길 13-6
부산광역시 사하구 당리동,337-9,0337,0009,아람,전세,56.18,202201,13,15000,0,3,2015,다대로5번길 14
부산광역시 사하구 당리동,337-9,0337,0009,아람,전세,60.8663,202205,11,16000,0,3,2015,다대로5번길 14
부산광역시 사하구 당리동,336-4,0336,0004,아람아파트2차,월세,49.93,202112,10,3000,50,10,2016,다대로5번길 3
부산광역시 사하구 당리동,307-20,0307,0020,영동뷰,월세,14.96,202203,12,500,38,2,2013,승학로20번길 7
부산광역시 사하구 당리동,348-2,0348,0002,영웅빌,전세,46.7,202112,4,14000,0,4,2021,마하로25번길 21
부산광역시 사하구 당리동,348-1,0348,0001,우익맨션,전세,55.44,202112,20,9500,0,2,1980,낙동대로356번길 35
부산광역시 사하구 당리동,348-1,0348,0001,우익맨션,월세,51.24,202201,19,1000,30,2,1980,낙동대로356번길 35
부산광역시 사하구 당리동,321-26,0321,0026,운주빌라트,월세,79.48,202204,2,7000,45,3,2004,낙동대로372번길 3
부산광역시 사하구 당리동,350-4,0350,0004,장곡,월세,37.02,202112,29,1000,20,2,1981,마하로31번길 14
부산광역시 사하구 당리동,407-8,0407,0008,정인빌라,전세,68.71,202203,15,6000,0,1,2000,승학로 123-3
부산광역시 사하구 당리동,317-55,0317,0055,진영프라임엠,월세,19.94,202202,15,3000,40,2,2018,낙동대로398번길 3-11
부산광역시 사하구 당리동,317-55,0317,0055,진영프라임엠,월세,19.94,202202,25,2000,39,3,2018,낙동대로398번길 3-11
부산광역시 사하구 당리동,342-3,0342,0003,탑맨션(342-3),전세,67.87,202202,10,7000,0,2,1980,낙동대로372번길 10
부산광역시 사하구 당리동,317-113,0317,0113,포레스타,월세,19.34,202201,9,3000,20,2,2018,낙동대로390번길 17-1
부산광역시 사하구 당리동,341-7,0341,0007,한영OT,전세,12.03,202203,7,6000,0,5,2020,낙동대로372번길 2
부산광역시 사하구 당리동,341-7,0341,0007,한영OT,전세,12.03,202203,11,6500,0,5,2020,낙동대로372번길 2
부산광역시 사하구 당리동,312-12,0312,0012,한일맨션,전세,71.07,202112,23,12000,0,3,1982,승학로 49
부산광역시 사하구 당리동,329-12,0329,0012,현대(329-12),전세,44.96,202111,2,8000,0,1,1980,동매로 152-1
부산광역시 사하구 신평동,135-13,0135,0013,(135-13),전세,35.91,202112,1,5500,0,5,2015,장평로 318
부산광역시 사하구 신평동,135-13,0135,0013,(135-13),전세,35.91,202204,9,6000,0,3,2015,장평로 318
부산광역시 사하구 신평동,135-13,0135,0013,(135-13),전세,35.91,202205,28,6500,0,5,2015,장평로 318
부산광역시 사하구 신평동,19-13,0019,0013,그리심힐101,전세,59.364,202203,4,17000,0,5,2016,다대로 89
부산광역시 사하구 신평동,13-22,0013,0022,그린빌,전세,70.89,202111,23,13000,0,3,2013,다대로130번안길 36-5
부산광역시 사하구 신평동,408-9,0408,0009,네오빌(408-9),월세,76.39,202204,12,1000,50,3,2003,하신중앙로 180-4
부산광역시 사하구 신평동,629-3,0629,0003,뉴빌리지,월세,14.81,202205,27,200,30,2,2003,하신번영로157번길 27
부산광역시 사하구 신평동,84-116,0084,0116,동신맨션,전세,49.59,202204,20,7000,0,1,1984,장평로278번길 44
부산광역시 사하구 신평동,436-4,0436,0004,세림빌라,전세,74.01,202205,25,6500,0,4,2003,비봉로54번길 10
부산광역시 사하구 신평동,11-128,0011,0128,시티빌,월세,76.28,202111,10,1000,50,2,2003,다대로130번안길 36
부산광역시 사하구 신평동,11-128,0011,0128,시티빌,월세,76.28,202201,27,1000,45,3,2003,다대로130번안길 36
부산광역시 사하구 신평동,260-1,0260,0001,신그린빌라,월세,76.5,202204,23,500,60,4,1997,신산북로67번길 38
부산광역시 사하구 신평동,111-213,0111,0213,신평시장상가,전세,63.24,202111,8,7000,0,2,1980,다대로134번길 44
부산광역시 사하구 신평동,111-213,0111,0213,신평시장상가,전세,63.24,202111,8,10000,0,2,1980,다대로134번길 44
부산광역시 사하구 신평동,327,0327,0000,일광빌라(327-0),월세,74.63,202202,8,2000,40,2,2002,신산북로49번길 19
부산광역시 사하구 신평동,286-9,0286,0009,중앙빌라,전세,51.36,202201,20,6500,0,3,1996,장평로299번길 19
부산광역시 사하구 신평동,309-7,0309,0007,해오름빌라,전세,57.527,202205,13,17000,0,4,2017,신산북로57번길 18
부산광역시 사하구 장림동,347-9,0347,0009,건우빌라,월세,72.285,202111,14,1900,30,4,1994,장평로138번길 8
부산광역시 사하구 장림동,815-6,0815,0006,금강빌(815-6),전세,57.48,202112,24,1329,0,2,2003,장림시장9길 29
부산광역시 사하구 장림동,274-3,0274,0003,대동레미안,월세,19.93,202202,22,500,40,3,2014,다대로271번길 4
부산광역시 사하구 장림동,587-3,0587,0003,대언그린빌라(587-3),월세,73.61,202205,28,800,37,4,1997,장평로 111-3
부산광역시 사하구 장림동,22-6,0022,0006,명지룸,월세,24.16,202205,4,1500,23,2,2013,두송로26번길 50-1
부산광역시 사하구 장림동,22-3,0022,0003,명지휴빌,월세,47.98,202204,8,3000,20,2,2013,두송로26번길 50
부산광역시 사하구 장림동,618-12,0618,0012,반석,월세,50.54,202202,17,2500,20,1,1980,장평로125번길 77
부산광역시 사하구 장림동,332-9,0332,0009,수피아,전세,19.44,202202,9,4500,0,4,2013,장림번영로 46-1
부산광역시 사하구 장림동,185-30,0185,0030,아림아트빌라,월세,44.75,202201,4,300,35,2,2000,두송로 11
부산광역시 사하구 장림동,325-35,0325,0035,제이스아트빌(벚꽃마을),월세,17.72,202202,15,200,30,4,2011,장림번영로37번길 8
부산광역시 사하구 장림동,332-19,0332,0019,파밀리아S,월세,21.03,202201,21,3000,11,4,2013,장림번영로 48
부산광역시 사하구 장림동,325-8,0325,0008,프라임빌C,전세,26.57,202202,24,4500,0,3,2014,장림번영로37번길 9-1
부산광역시 사하구 장림동,60-36,0060,0036,화인빌리지,전세,59.34,202112,28,4500,0,2,1994,두송로 59
부산광역시 사하구 장림동,60-36,0060,0036,화인빌리지,전세,59.34,202202,10,5500,0,2,1994,두송로 59
부산광역시 사하구 장림동,60-36,0060,0036,화인빌리지,전세,84.05,202204,9,9000,0,3,1994,두송로 59
부산광역시 사하구 장림동,60-36,0060,0036,화인빌리지,전세,59.34,202205,18,5800,0,1,1994,두송로 59
부산광역시 사하구 장림동,60-36,0060,0036,화인빌리지,월세,59.34,202205,20,1000,30,1,1994,두송로 59
부산광역시 사하구 하단동,613-1,0613,0001,(613-1),월세,16.42,202203,1,1000,25,4,2013,괴정로15번길 16
부산광역시 사하구 하단동,613-2,0613,0002,(613-2),월세,19.68,202204,9,300,29,2,2002,괴정로15번길 12
부산광역시 사하구 하단동,604-24,0604,0024,(주)건우주택,전세,29.84,202204,23,9500,0,4,2015,동매로 25-2
부산광역시 사하구 하단동,604-9,0604,0009,CROWN9,전세,36.49,202201,12,14000,0,4,2020,동매로23번길 14
부산광역시 사하구 하단동,1165-25,1165,0025,E편한쉼터,전세,14.7,202202,10,5000,0,5,2013,하신번영로261번길 21
부산광역시 사하구 하단동,870-33,0870,0033,LOTUSO/T,전세,17.17,202204,4,6000,0,2,2012,동매로19번길 21
부산광역시 사하구 하단동,524-4,0524,0004,건아,월세,48.53,202204,12,2000,30,3,1982,낙동남로1389번길 5
부산광역시 사하구 하단동,898-20,0898,0020,경진빌라(898-20),월세,48.62,202202,14,500,40,2,2002,동매로5번길 2
부산광역시 사하구 하단동,1185-3,1185,0003,그레이트빌,전세,23.8,202111,15,7000,0,3,2016,하신번영로201번길 16
부산광역시 사하구 하단동,1185-3,1185,0003,그레이트빌,전세,23.8,202111,17,7000,0,3,2016,하신번영로201번길 16
부산광역시 사하구 하단동,403-1,0403,0001,남도궁궐주택,전세,72.15,202112,20,10000,0,2,1984,괴정로 28
부산광역시 사하구 하단동,870-129,0870,0129,노블레스빌,전세,16.51,202201,15,7000,0,7,2017,동매로19번길 6
부산광역시 사하구 하단동,605-4,0605,0004,다원,월세,18.13,202203,8,200,22,2,2011,동매로29번길 16
부산광역시 사하구 하단동,614-7,0614,0007,대암,월세,46.38,202201,7,1000,30,4,1978,괴정로 13
부산광역시 사하구 하단동,381-19,0381,0019,대진빌라,월세,84.6,202202,19,10000,5,2,1992,동매로66번길 36
부산광역시 사하구 하단동,521-7,0521,0007,더블루,전세,30.13,202111,24,9000,0,8,2011,낙동남로1367번길 11-2
부산광역시 사하구 하단동,521-7,0521,0007,더블루,전세,28.24,202202,21,9000,0,8,2011,낙동남로1367번길 11-2
부산광역시 사하구 하단동,521-7,0521,0007,더블루,전세,27.35,202204,28,9000,0,5,2011,낙동남로1367번길 11-2
